"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Min","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err"
"478","Premier League","2020-01-23","Premier League (Matchweek 24)","Wolverhampton Wanderers","3-4-1-2",1,1.8,"Raúl Jiménez · 51&rsquor;","0","0","Liverpool","4-3-3",2,1.1,"Jordan Henderson · 8&rsquor; Roberto Firmino · 84&rsquor;","1","0","https://fbref.com/en/matches/efd768f0/Wolverhampton-Wanderers-Liverpool-January-23-2020-Premier-League","Liverpool","Away",990,11,6,6,4,1,5,24,20.8,19,10,2,8,11,22,21,0
"479","Premier League","2020-01-29","Premier League (Matchweek 18)","West Ham United","5-4-1",0,0.7,"","2","0","Liverpool","4-3-3",2,2.8,"Mohamed Salah (P) · 35&rsquor; Alex Oxlade-Chamberlain · 52&rsquor;","0","0","https://fbref.com/en/matches/7b057bc1/West-Ham-United-Liverpool-January-29-2020-Premier-League","West Ham United","Home",990,17,9,10,7,0,7,17,41.2,10,12,3,9,9,26,19,0
"480","Premier League","2020-01-29","Premier League (Matchweek 18)","West Ham United","5-4-1",0,0.7,"","2","0","Liverpool","4-3-3",2,2.8,"Mohamed Salah (P) · 35&rsquor; Alex Oxlade-Chamberlain · 52&rsquor;","0","0","https://fbref.com/en/matches/7b057bc1/West-Ham-United-Liverpool-January-29-2020-Premier-League","Liverpool","Away",990,17,9,5,6,6,9,21,42.9,12,9,0,9,8,25,14,2
"481","Premier League","2020-02-01","Premier League (Matchweek 25)","Leicester City","4-1-4-1",2,1.4,"Harvey Barnes · 54&rsquor; Ben Chilwell · 64&rsquor;","2","0","Chelsea","4-2-3-1",2,0.6,"Antonio Rüdiger · 46&rsquor; Antonio Rüdiger · 71&rsquor;","2","0","https://fbref.com/en/matches/270dc7ba/Leicester-City-Chelsea-February-1-2020-Premier-League","Leicester City","Home",990,25,17,10,13,2,7,23,30.4,16,10,3,7,9,34,18,1
"482","Premier League","2020-02-01","Premier League (Matchweek 25)","Leicester City","4-1-4-1",2,1.4,"Harvey Barnes · 54&rsquor; Ben Chilwell · 64&rsquor;","2","0","Chelsea","4-2-3-1",2,0.6,"Antonio Rüdiger · 46&rsquor; Antonio Rüdiger · 71&rsquor;","2","0","https://fbref.com/en/matches/270dc7ba/Leicester-City-Chelsea-February-1-2020-Premier-League","Chelsea","Away",990,15,8,7,6,2,7,14,50,7,12,5,7,9,24,20,0
"483","Premier League","2020-02-01","Premier League (Matchweek 25)","West Ham United","4-1-4-1",3,0.8,"Issa Diop · 30&rsquor; Robert Snodgrass · 45&rsquor; Robert Snodgrass · 57&rsquor;","1","0","Brighton & Hove Albion","4-2-3-1",3,1.9,"Angelo Ogbonna (OG) · 47&rsquor; Pascal Groß · 75&rsquor; Glenn Murray · 79&rsquor;","1","0","https://fbref.com/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League","West Ham United","Home",990,23,16,9,14,0,9,16,56.3,7,6,3,3,15,38,20,2
"484","Premier League","2020-02-01","Premier League (Matchweek 25)","West Ham United","4-1-4-1",3,0.8,"Issa Diop · 30&rsquor; Robert Snodgrass · 45&rsquor; Robert Snodgrass · 57&rsquor;","1","0","Brighton & Hove Albion","4-2-3-1",3,1.9,"Angelo Ogbonna (OG) · 47&rsquor; Pascal Groß · 75&rsquor; Glenn Murray · 79&rsquor;","1","0","https://fbref.com/en/matches/14d877cc/West-Ham-United-Brighton-and-Hove-Albion-February-1-2020-Premier-League","Brighton & Hove Albion","Away",990,19,8,9,9,1,10,22,45.5,12,7,3,4,12,31,12,0
"485","Premier League","2020-02-01","Premier League (Matchweek 25)","Watford","4-2-3-1",2,0.9,"Adam Masina · 10&rsquor; Roberto Pereyra · 42&rsquor;","2","0","Everton","4-4-2",3,2.2,"Yerry Mina · 45+1&rsquor; Yerry Mina · 45+4&rsquor; Fabian Delph · 71&rsquor; Theo Walcott · 90&rsquor;","5","1","https://fbref.com/en/matches/476d12a9/Watford-Everton-February-1-2020-Premier-League","Watford","Home",990,15,7,10,4,1,5,16,31.3,11,9,3,6,9,24,20,0
"486","Premier League","2020-02-01","Premier League (Matchweek 25)","Watford","4-2-3-1",2,0.9,"Adam Masina · 10&rsquor; Roberto Pereyra · 42&rsquor;","2","0","Everton","4-4-2",3,2.2,"Yerry Mina · 45+1&rsquor; Yerry Mina · 45+4&rsquor; Fabian Delph · 71&rsquor; Theo Walcott · 90&rsquor;","5","1","https://fbref.com/en/matches/476d12a9/Watford-Everton-February-1-2020-Premier-League","Everton","Away",970,22,14,15,7,0,13,20,65,7,9,3,6,10,32,21,1
"487","Premier League","2020-02-01","Premier League (Matchweek 25)","Crystal Palace","4-5-1",0,0.8,"","3","0","Sheffield United","3-5-2",1,0.7,"Vicente Guaita (OG) · 58&rsquor;","2","0","https://fbref.com/en/matches/6b34e6af/Crystal-Palace-Sheffield-United-February-1-2020-Premier-League","Crystal Palace","Home",990,14,7,8,3,3,5,16,31.3,11,12,4,8,10,24,11,1
"488","Premier League","2020-02-01","Premier League (Matchweek 25)","Crystal Palace","4-5-1",0,0.8,"","3","0","Sheffield United","3-5-2",1,0.7,"Vicente Guaita (OG) · 58&rsquor;","2","0","https://fbref.com/en/matches/6b34e6af/Crystal-Palace-Sheffield-United-February-1-2020-Premier-League","Sheffield United","Away",990,20,9,8,9,3,8,13,61.5,5,11,5,6,13,33,30,0
"489","Premier League","2020-02-01","Premier League (Matchweek 25)","Liverpool","4-3-3",4,3.2,"Alex Oxlade-Chamberlain · 47&rsquor; Jordan Henderson · 60&rsquor; Mohamed Salah · 71&rsquor; Mohamed Salah · 90&rsquor;","0","0","Southampton","4-4-2",0,0.8,"","2","0","https://fbref.com/en/matches/ab9e9e23/Liverpool-Southampton-February-1-2020-Premier-League","Liverpool","Home",990,14,9,7,4,3,4,14,28.6,10,11,4,7,11,25,24,1
"490","Premier League","2020-02-01","Premier League (Matchweek 25)","Liverpool","4-3-3",4,3.2,"Alex Oxlade-Chamberlain · 47&rsquor; Jordan Henderson · 60&rsquor; Mohamed Salah · 71&rsquor; Mohamed Salah · 90&rsquor;","0","0","Southampton","4-4-2",0,0.8,"","2","0","https://fbref.com/en/matches/ab9e9e23/Liverpool-Southampton-February-1-2020-Premier-League","Southampton","Away",990,18,11,10,6,2,6,14,42.9,8,18,4,14,6,24,26,0
"491","Premier League","2020-02-01","Premier League (Matchweek 25)","Bournemouth","4-3-3",2,2.2,"Philip Billing · 37&rsquor; Nathan Aké · 44&rsquor; Jefferson Lerma · 51&rsquor;","4","1","Aston Villa","3-4-3",1,1.7,"Mbwana Samatta · 70&rsquor;","3","0","https://fbref.com/en/matches/db21a88a/Bournemouth-Aston-Villa-February-1-2020-Premier-League","Bournemouth","Home",950,12,10,6,4,2,6,16,37.5,10,11,4,7,21,33,40,1
"492","Premier League","2020-02-01","Premier League (Matchweek 25)","Bournemouth","4-3-3",2,2.2,"Philip Billing · 37&rsquor; Nathan Aké · 44&rsquor; Jefferson Lerma · 51&rsquor;","4","1","Aston Villa","3-4-3",1,1.7,"Mbwana Samatta · 70&rsquor;","3","0","https://fbref.com/en/matches/db21a88a/Bournemouth-Aston-Villa-February-1-2020-Premier-League","Aston Villa","Away",990,5,1,4,1,0,2,9,22.2,7,13,5,8,9,14,15,0
"493","Premier League","2020-02-01","Premier League (Matchweek 25)","Newcastle United","5-4-1",0,1,"","2","0","Norwich City","4-2-3-1",0,2.2,"","1","0","https://fbref.com/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League","Newcastle United","Home",990,15,12,11,3,1,4,16,25,12,11,6,5,16,31,39,0
"494","Premier League","2020-02-01","Premier League (Matchweek 25)","Newcastle United","5-4-1",0,1,"","2","0","Norwich City","4-2-3-1",0,2.2,"","1","0","https://fbref.com/en/matches/eef415ec/Newcastle-United-Norwich-City-February-1-2020-Premier-League","Norwich City","Away",990,10,7,4,3,3,5,14,35.7,9,9,6,3,10,20,24,0
"495","Premier League","2020-02-01","Premier League (Matchweek 25)","Manchester United","4-2-3-1",0,1,"","3","0","Wolverhampton Wanderers","3-4-3",0,1.3,"","2","0","https://fbref.com/en/matches/88328013/Manchester-United-Wolverhampton-Wanderers-February-1-2020-Premier-League","Manchester United","Home",990,19,11,11,7,1,11,27,40.7,16,12,6,6,5,24,13,0
"496","Premier League","2020-02-01","Premier League (Matchweek 25)","Manchester United","4-2-3-1",0,1,"","3","0","Wolverhampton Wanderers","3-4-3",0,1.3,"","2","0","https://fbref.com/en/matches/88328013/Manchester-United-Wolverhampton-Wanderers-February-1-2020-Premier-League","Wolverhampton Wanderers","Away",990,28,19,19,7,2,8,21,38.1,13,9,3,6,19,47,25,0
"497","Premier League","2020-02-02","Premier League (Matchweek 25)","Burnley","4-4-2",0,1.9,"","1","0","Arsenal","4-2-3-1",0,1.2,"","3","0","https://fbref.com/en/matches/a6b40849/Burnley-Arsenal-February-2-2020-Premier-League","Burnley","Home",990,20,14,8,9,3,9,20,45,11,12,5,7,7,27,20,0
"498","Premier League","2020-02-02","Premier League (Matchweek 25)","Burnley","4-4-2",0,1.9,"","1","0","Arsenal","4-2-3-1",0,1.2,"","3","0","https://fbref.com/en/matches/a6b40849/Burnley-Arsenal-February-2-2020-Premier-League","Arsenal","Away",990,17,13,8,9,0,6,13,46.2,7,7,2,5,8,25,29,0
"499","Premier League","2020-02-02","Premier League (Matchweek 25)","Tottenham Hotspur","4-2-3-1",2,0.3,"Steven Bergwijn · 63&rsquor; Son Heung-min · 71&rsquor;","2","0","Manchester City","4-3-3",0,2.4,"Oleksandr Zinchenko · 60&rsquor;","6","1","https://fbref.com/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League","Tottenham Hotspur","Home",990,21,13,15,6,0,12,22,54.5,10,15,8,7,12,33,32,1
"500","Premier League","2020-02-02","Premier League (Matchweek 25)","Tottenham Hotspur","4-2-3-1",2,0.3,"Steven Bergwijn · 63&rsquor; Son Heung-min · 71&rsquor;","2","0","Manchester City","4-3-3",0,2.4,"Oleksandr Zinchenko · 60&rsquor;","6","1","https://fbref.com/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League","Manchester City","Away",959,15,9,7,6,2,6,15,40,9,5,0,5,12,27,14,0
"501","Premier League","2020-02-08","Premier League (Matchweek 26)","Everton","4-4-2",3,2.5,"Bernard · 18&rsquor; Richarlison · 58&rsquor; Dominic Calvert-Lewin · 88&rsquor;","0","0","Crystal Palace","4-1-4-1",1,1.1,"Christian Benteke · 51&rsquor;","1","0","https://fbref.com/en/matches/4e620966/Everton-Crystal-Palace-February-8-2020-Premier-League","Everton","Home",990,20,13,10,8,2,9,22,40.9,13,10,2,8,12,32,25,1
"502","Premier League","2020-02-08","Premier League (Matchweek 26)","Everton","4-4-2",3,2.5,"Bernard · 18&rsquor; Richarlison · 58&rsquor; Dominic Calvert-Lewin · 88&rsquor;","0","0","Crystal Palace","4-1-4-1",1,1.1,"Christian Benteke · 51&rsquor;","1","0","https://fbref.com/en/matches/4e620966/Everton-Crystal-Palace-February-8-2020-Premier-League","Crystal Palace","Away",990,15,10,6,7,2,6,18,33.3,12,9,2,7,9,24,23,0
"503","Premier League","2020-02-08","Premier League (Matchweek 26)","Brighton & Hove Albion","4-2-3-1",1,0.8,"Adrian Mariappa (OG) · 78&rsquor;","2","0","Watford","4-2-3-1",1,0.2,"Abdoulaye Doucouré · 19&rsquor;","2","0","https://fbref.com/en/matches/111b8b45/Brighton-and-Hove-Albion-Watford-February-8-2020-Premier-League","Brighton & Hove Albion","Home",990,13,8,5,6,2,1,7,14.3,6,4,1,3,11,24,9,0
"504","Premier League","2020-02-08","Premier League (Matchweek 26)","Brighton & Hove Albion","4-2-3-1",1,0.8,"Adrian Mariappa (OG) · 78&rsquor;","2","0","Watford","4-2-3-1",1,0.2,"Abdoulaye Doucouré · 19&rsquor;","2","0","https://fbref.com/en/matches/111b8b45/Brighton-and-Hove-Albion-Watford-February-8-2020-Premier-League","Watford","Away",990,25,15,18,6,1,10,15,66.7,5,7,3,4,18,43,26,0
"505","Premier League","2020-02-09","Premier League (Matchweek 26)","Sheffield United","3-5-2",2,1.9,"Billy Sharp · 45+2&rsquor; John Lundstram · 84&rsquor;","2","0","Bournemouth","4-5-1",1,1.4,"Callum Wilson · 13&rsquor;","3","0","https://fbref.com/en/matches/9dbc60d4/Sheffield-United-Bournemouth-February-9-2020-Premier-League","Sheffield United","Home",990,17,5,9,5,3,8,13,61.5,5,8,1,7,7,24,17,1
"506","Premier League","2020-02-09","Premier League (Matchweek 26)","Sheffield United","3-5-2",2,1.9,"Billy Sharp · 45+2&rsquor; John Lundstram · 84&rsquor;","2","0","Bournemouth","4-5-1",1,1.4,"Callum Wilson · 13&rsquor;","3","0","https://fbref.com/en/matches/9dbc60d4/Sheffield-United-Bournemouth-February-9-2020-Premier-League","Bournemouth","Away",990,10,5,3,7,0,3,16,18.8,13,12,6,6,7,17,53,1
"507","Premier League","2020-02-14","Premier League (Matchweek 26)","Wolverhampton Wanderers","3-4-3",0,1,"","2","0","Leicester City","4-1-4-1",0,0.7,"Hamza Choudhury · 76&rsquor;","5","1","https://fbref.com/en/matches/a11273b7/Wolverhampton-Wanderers-Leicester-City-February-14-2020-Premier-League","Wolverhampton Wanderers","Home",990,18,10,12,5,1,8,19,42.1,11,11,4,7,11,29,17,1
"508","Premier League","2020-02-14","Premier League (Matchweek 26)","Wolverhampton Wanderers","3-4-3",0,1,"","2","0","Leicester City","4-1-4-1",0,0.7,"Hamza Choudhury · 76&rsquor;","5","1","https://fbref.com/en/matches/a11273b7/Wolverhampton-Wanderers-Leicester-City-February-14-2020-Premier-League","Leicester City","Away",975,21,12,14,5,2,9,27,33.3,18,10,4,6,14,35,22,1
"509","Premier League","2020-02-15","Premier League (Matchweek 26)","Southampton","4-2-2-2",1,0.8,"Danny Ings · 18&rsquor;","2","0","Burnley","4-4-2",2,0.8,"Ashley Westwood · 2&rsquor; Matěj Vydra · 60&rsquor;","2","0","https://fbref.com/en/matches/738ade70/Southampton-Burnley-February-15-2020-Premier-League","Southampton","Home",990,11,7,3,6,2,7,16,43.8,9,7,0,7,7,18,11,2
"510","Premier League","2020-02-15","Premier League (Matchweek 26)","Southampton","4-2-2-2",1,0.8,"Danny Ings · 18&rsquor;","2","0","Burnley","4-4-2",2,0.8,"Ashley Westwood · 2&rsquor; Matěj Vydra · 60&rsquor;","2","0","https://fbref.com/en/matches/738ade70/Southampton-Burnley-February-15-2020-Premier-League","Burnley","Away",990,18,10,7,8,3,8,19,42.1,11,10,3,7,10,28,32,0
"511","Premier League","2020-02-15","Premier League (Matchweek 26)","Norwich City","4-2-3-1",0,0.3,"","1","0","Liverpool","4-3-3",1,2,"Sadio Mané · 78&rsquor;","2","0","https://fbref.com/en/matches/9c238122/Norwich-City-Liverpool-February-15-2020-Premier-League","Norwich City","Home",990,17,12,15,2,0,11,16,68.8,5,7,4,3,23,40,36,0
"512","Premier League","2020-02-15","Premier League (Matchweek 26)","Norwich City","4-2-3-1",0,0.3,"","1","0","Liverpool","4-3-3",1,2,"Sadio Mané · 78&rsquor;","2","0","https://fbref.com/en/matches/9c238122/Norwich-City-Liverpool-February-15-2020-Premier-League","Liverpool","Away",990,16,11,6,4,6,6,12,50,6,14,0,14,5,21,8,0
"513","Premier League","2020-02-16","Premier League (Matchweek 26)","Aston Villa","3-4-3",2,1.8,"Toby Alderweireld (OG) · 9&rsquor; Björn Engels · 53&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",3,3.4,"Toby Alderweireld · 27&rsquor; Son Heung-min · 45+2&rsquor; Son Heung-min · 90+4&rsquor;","0","0","https://fbref.com/en/matches/ebfe971d/Aston-Villa-Tottenham-Hotspur-February-16-2020-Premier-League","Aston Villa","Home",990,14,8,5,7,2,7,20,35,13,18,7,11,15,29,18,4
"514","Premier League","2020-02-16","Premier League (Matchweek 26)","Aston Villa","3-4-3",2,1.8,"Toby Alderweireld (OG) · 9&rsquor; Björn Engels · 53&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",3,3.4,"Toby Alderweireld · 27&rsquor; Son Heung-min · 45+2&rsquor; Son Heung-min · 90+4&rsquor;","0","0","https://fbref.com/en/matches/ebfe971d/Aston-Villa-Tottenham-Hotspur-February-16-2020-Premier-League","Tottenham Hotspur","Away",990,24,11,11,12,1,11,27,40.7,16,19,6,13,11,35,30,0
"515","Premier League","2020-02-16","Premier League (Matchweek 26)","Arsenal","4-2-3-1",4,2.6,"Pierre-Emerick Aubameyang · 54&rsquor; Nicolas Pépé · 57&rsquor; Mesut Özil · 90&rsquor; Alexandre Lacazette · 90+5&rsquor;","2","0","Newcastle United","5-4-1",0,0.9,"","0","0","https://fbref.com/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League","Arsenal","Home",990,12,7,4,6,2,5,18,27.8,13,5,3,2,10,22,16,0
"516","Premier League","2020-02-16","Premier League (Matchweek 26)","Arsenal","4-2-3-1",4,2.6,"Pierre-Emerick Aubameyang · 54&rsquor; Nicolas Pépé · 57&rsquor; Mesut Özil · 90&rsquor; Alexandre Lacazette · 90+5&rsquor;","2","0","Newcastle United","5-4-1",0,0.9,"","0","0","https://fbref.com/en/matches/6ce374b0/Arsenal-Newcastle-United-February-16-2020-Premier-League","Newcastle United","Away",990,18,8,11,7,0,11,23,47.8,12,5,2,3,10,28,20,1
"517","Premier League","2020-02-17","Premier League (Matchweek 26)","Chelsea","4-3-3",0,0.9,"","4","0","Manchester United","3-4-1-2",2,0.6,"Anthony Martial · 45&rsquor; Harry Maguire · 66&rsquor;","3","0","https://fbref.com/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League","Chelsea","Home",990,18,9,7,10,1,3,13,23.1,10,9,2,7,7,25,15,1
"518","Premier League","2020-02-17","Premier League (Matchweek 26)","Chelsea","4-3-3",0,0.9,"","4","0","Manchester United","3-4-1-2",2,0.6,"Anthony Martial · 45&rsquor; Harry Maguire · 66&rsquor;","3","0","https://fbref.com/en/matches/2619bcb9/Chelsea-Manchester-United-February-17-2020-Premier-League","Manchester United","Away",990,12,6,4,5,3,5,15,33.3,10,20,10,10,15,27,29,0
"519","Premier League","2020-02-19","Premier League (Matchweek 26)","Manchester City","4-3-3",2,2.1,"Rodri · 30&rsquor; Kevin De Bruyne · 62&rsquor;","0","0","West Ham United","5-3-2",0,0.1,"","1","0","https://fbref.com/en/matches/bc091e86/Manchester-City-West-Ham-United-February-19-2020-Premier-League","Manchester City","Home",990,11,7,6,3,2,4,12,33.3,8,5,1,4,7,18,12,0
"520","Premier League","2020-02-19","Premier League (Matchweek 26)","Manchester City","4-3-3",2,2.1,"Rodri · 30&rsquor; Kevin De Bruyne · 62&rsquor;","0","0","West Ham United","5-3-2",0,0.1,"","1","0","https://fbref.com/en/matches/bc091e86/Manchester-City-West-Ham-United-February-19-2020-Premier-League","West Ham United","Away",990,15,7,10,5,0,6,24,25,18,15,8,7,14,29,37,0
"521","Premier League","2020-02-22","Premier League (Matchweek 27)","Chelsea","3-4-3",2,1.7,"Olivier Giroud · 15&rsquor; Marcos Alonso · 48&rsquor;","1","0","Tottenham Hotspur","5-4-1",1,0.2,"Antonio Rüdiger (OG) · 89&rsquor;","2","0","https://fbref.com/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League","Chelsea","Home",990,26,15,6,16,4,7,23,30.4,16,16,2,14,15,41,14,0
"522","Premier League","2020-02-22","Premier League (Matchweek 27)","Chelsea","3-4-3",2,1.7,"Olivier Giroud · 15&rsquor; Marcos Alonso · 48&rsquor;","1","0","Tottenham Hotspur","5-4-1",1,0.2,"Antonio Rüdiger (OG) · 89&rsquor;","2","0","https://fbref.com/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League","Tottenham Hotspur","Away",990,24,15,6,16,2,5,17,29.4,12,7,2,5,8,32,17,0
"523","Premier League","2020-02-22","Premier League (Matchweek 27)","Crystal Palace","4-3-3",1,1.6,"Patrick van Aanholt · 44&rsquor;","2","0","Newcastle United","5-4-1",0,0.2,"Valentino Lazaro · 90+5&rsquor;","6","1","https://fbref.com/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League","Crystal Palace","Home",990,22,13,7,12,3,13,28,46.4,15,13,3,10,17,39,16,0
"524","Premier League","2020-02-22","Premier League (Matchweek 27)","Crystal Palace","4-3-3",1,1.6,"Patrick van Aanholt · 44&rsquor;","2","0","Newcastle United","5-4-1",0,0.2,"Valentino Lazaro · 90+5&rsquor;","6","1","https://fbref.com/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League","Newcastle United","Away",989,16,7,7,9,0,4,18,22.2,14,12,1,11,14,30,15,0
"525","Premier League","2020-02-22","Premier League (Matchweek 27)","Southampton","4-4-2",2,2.6,"Shane Long · 8&rsquor; Stuart Armstrong · 90+5&rsquor;","1","0","Aston Villa","3-4-3",0,0.5,"","4","0","https://fbref.com/en/matches/66823ac4/Southampton-Aston-Villa-February-22-2020-Premier-League","Southampton","Home",990,17,12,5,10,2,4,12,33.3,8,9,3,6,12,29,16,0
"526","Premier League","2020-02-22","Premier League (Matchweek 27)","Southampton","4-4-2",2,2.6,"Shane Long · 8&rsquor; Stuart Armstrong · 90+5&rsquor;","1","0","Aston Villa","3-4-3",0,0.5,"","4","0","https://fbref.com/en/matches/66823ac4/Southampton-Aston-Villa-February-22-2020-Premier-League","Aston Villa","Away",990,13,6,10,3,0,6,20,30,14,12,8,4,10,23,27,0
"527","Premier League","2020-02-22","Premier League (Matchweek 27)","Burnley","4-4-2",3,3.2,"Matěj Vydra · 53&rsquor; Jay Rodriguez (P) · 61&rsquor; Dwight McNeil · 87&rsquor;","4","0","Bournemouth","4-3-3",0,1.8,"","3","0","https://fbref.com/en/matches/bcdc3fb0/Burnley-Bournemouth-February-22-2020-Premier-League","Burnley","Home",990,22,13,12,9,1,10,18,55.6,8,10,4,6,9,31,19,0
"528","Premier League","2020-02-22","Premier League (Matchweek 27)","Burnley","4-4-2",3,3.2,"Matěj Vydra · 53&rsquor; Jay Rodriguez (P) · 61&rsquor; Dwight McNeil · 87&rsquor;","4","0","Bournemouth","4-3-3",0,1.8,"","3","0","https://fbref.com/en/matches/bcdc3fb0/Burnley-Bournemouth-February-22-2020-Premier-League","Bournemouth","Away",990,12,6,8,4,0,6,13,46.2,7,13,4,9,6,18,34,2
"529","Premier League","2020-02-22","Premier League (Matchweek 27)","Sheffield United","3-5-2",1,1.6,"Enda Stevens · 26&rsquor;","0","0","Brighton & Hove Albion","5-3-2",1,1.2,"Neal Maupay · 30&rsquor;","2","0","https://fbref.com/en/matches/c24b02bd/Sheffield-United-Brighton-and-Hove-Albion-February-22-2020-Premier-League","Sheffield United","Home",990,15,10,6,5,4,6,15,40,9,8,3,5,8,23,7,1
